Folder,Area,Width,Height,Alpha,Ep,K,N
Files_8238340462935510424,462,14,33,74.58340246,0.1,1.83063883,1
Files_7961584013127908472,462,14,33,73.460176,0.1,1.79797122,1
Files_-872603084678276222,476,14,34,82.95796083,0.1,1.35806964,1
Files_-2448984794222302097,476,14,34,81.79913303,0.1,1.48039986,1
Files_-8645367147012569676,476,14,34,80.64702075,0.1,1.59212985,1
Files_2063344741253725866,476,14,34,79.50248868,0.1,1.67912588,1
Files_2098941311538729917,476,14,34,78.366366,0.1,1.74959618,1
Files_-5740030477282085304,476,14,34,77.23944336,0.1,1.80676504,1
Files_4124540029179777764,476,14,34,76.1224702,0.1,1.83678893,1
Files_-317670497260296919,476,14,34,75.01615258,0.1,1.84029474,1
Files_6585693973714446802,476,14,34,73.92115144,0.1,1.80939031,1
Files_-2937438932078292135,490,14,35,83.15722659,0.1,1.34108851,1
Files_-3048430246268396291,490,14,35,82.03038961,0.1,1.49670062,1
Files_-6132546387278346289,490,14,35,80.90972308,0.1,1.59525643,1
Files_-7465344212530398077,490,14,35,79.79602628,0.1,1.68302114,1
Files_4895646953909952167,490,14,35,78.69006753,0.1,1.76130044,1
Files_-466596595276048204,490,14,35,77.59258147,0.1,1.81512105,1
Files_-932839949837936913,490,14,35,76.50426672,0.1,1.84936781,1
Files_5158306464060768771,490,14,35,75.4257838,0.1,1.85641283,1
Files_8090876686972258236,490,14,35,74.35775354,0.1,1.82616386,1
Files_-1132961490428287074,504,14,36,83.34557495,0.1,1.36897884,1
Files_-5620548273048964377,504,14,36,82.24903896,0.1,1.49530501,1
Files_-1932654517643523560,504,14,36,81.15818544,0.1,1.60340652,1
Files_3205646780266817332,504,14,36,80.07375449,0.1,1.69582816,1
Files_-7777043838191926795,504,14,36,78.99645915,0.1,1.77560864,1
Files_7914345353864142499,504,14,36,77.92698293,0.1,1.83309837,1
Files_-5109070905823971268,504,14,36,76.86597769,0.1,1.8669938,1
Files_-8994470712869046540,504,14,36,75.81406182,0.1,1.86266184,1
Files_8900287329925638953,504,14,36,74.77181866,0.1,1.82555905,1
Files_-5060987200193235455,518,14,37,83.52387546,0.1,1.37386015,1
Files_4584262384460939620,518,14,37,82.4560788,0.1,1.5033922,1
Files_4135762751296402614,518,14,37,81.39352648,0.1,1.61701975,1
Files_-767540890809086007,518,14,37,80.33690497,0.1,1.71098608,1
Files_2954468899574271987,518,14,37,79.28687698,0.1,1.79145681,1
Files_7044304827530583092,518,14,37,78.24407929,0.1,1.84219807,1
Files_5252080323163073791,518,14,37,77.2091208,0.1,1.87575611,1
Files_5975180211093149068,518,14,37,76.18258085,0.1,1.88171104,1
Files_4434489739028842603,518,14,37,75.16500781,0.1,1.84059656,1
Files_-1658095523563089247,532,14,38,83.69290807,0.1,1.38102685,1
Files_-5832534039684711991,532,14,38,82.65240486,0.1,1.5208741,1
Files_2281336753105475814,532,14,38,81.61675152,0.1,1.62382829,1
Files_-7892909363997930033,532,14,38,80.58658583,0.1,1.71981763,1
Files_-8590609815772540362,532,14,38,79.56252465,0.1,1.79746843,1
Files_1288575333066169613,532,14,38,78.54516197,0.1,1.85010037,1
Files_4574060280267989175,532,14,38,77.53506716,0.1,1.88316262,1
Files_784382536863291350,532,14,38,76.53278343,0.1,1.8854226,1
Files_831311542675329606,532,14,38,75.53882653,0.1,1.84363396,1
Files_-3649066191845308368,546,14,39,83.85337434,0.1,1.39376918,1
Files_-2257102397750273427,546,14,39,82.83882349,0.1,1.52554017,1
Files_-5382594566473885058,546,14,39,81.82876644,0.1,1.6367516,1
Files_-1147093655248176306,546,14,39,80.82379666,0.1,1.72814833,1
Files_-5742804011488644311,546,14,39,79.82448916,0.1,1.80550658,1
Files_-2258367912481700212,546,14,39,78.83139871,0.1,1.8533961,1
Files_3402454881390616472,546,14,39,77.8450583,0.1,1.88956224,1
Files_-8450849440257435388,546,14,39,76.86597769,0.1,1.888907,1
Files_2778956386230136132,546,14,39,75.89464224,0.1,1.85136697,1
Files_-1497307133346888808,560,14,40,84.00590705,0.1,1.40225839,1
Files_93225728459742121,560,14,40,83.01606254,0.1,1.53324222,1
Files_-3375475358462086180,560,14,40,82.03038961,0.1,1.64153317,1
Files_2665740255326356975,560,14,40,81.04944134,0.1,1.73207982,1
Files_5315659514813373136,560,14,40,80.07375449,0.1,1.80519114,1
Files_-7425583205870479071,560,14,40,79.10384786,0.1,1.86788713,1
Files_-3496945262758128221,560,14,40,78.14022088,0.1,1.89451577,1
Files_-3456313585899912227,560,14,40,77.18335235,0.1,1.89858151,1
Files_-6899100849360097668,560,14,40,76.23369931,0.1,1.85403888,1
Files_-3488432596363883949,574,14,41,84.15107835,0.1,1.40679273,1
Files_-7038395407585414769,574,14,41,83.18478058,0.1,1.53429283,1
Files_-2749534751349655078,574,14,41,82.22236211,0.1,1.64745287,1
Files_-2984042691994436333,574,14,41,81.26433916,0.1,1.74188582,1
Files_5407180570859149496,574,14,41,80.31121344,0.1,1.81286729,1
Files_-8595657841096643227,574,14,41,79.36347069,0.1,1.86827891,1
Files_-6022812784738066130,574,14,41,78.42157943,0.1,1.90179071,1
Files_6765023428149446593,574,14,41,77.48598975,0.1,1.88956546,1
Files_-3566910398853161713,574,14,41,76.55713234,0.1,1.85261547,1
Files_-6917110263085297090,588,14,42,84.28940686,0.1,1.41272085,1
Files_-4326026826559317825,588,14,42,83.34557495,0.1,1.54498382,1
Files_-4990572166616372846,588,14,42,82.40535663,0.1,1.65081179,1
Files_5659847612121835259,588,14,42,81.46923439,0.1,1.74690149,1
Files_1712407751674783937,588,14,42,80.53767779,0.1,1.82137861,1
Files_7579854658471951736,588,14,42,79.61114218,0.1,1.87761697,1
Files_6311553059673532548,588,14,42,78.69006753,0.1,1.90250497,1
Files_7891054839680742528,588,14,42,77.77487732,0.1,1.8983634,1
Files_-8302136241955002019,588,14,42,76.86597769,0.1,1.85432744,1
Files_3375203437306509854,602,14,43,84.42136374,0.1,1.41255152,1
Files_8163225932312933970,602,14,43,83.49898868,0.1,1.54165944,1
Files_6512329667032935573,602,14,43,82.5799851,0.1,1.65961016,1
Files_-7427790938779680557,602,14,43,81.66480462,0.1,1.74826429,1
Files_-2064248948105681397,602,14,43,80.75388725,0.1,1.82045217,1
Files_-7359125546516131285,602,14,43,79.84766036,0.1,1.87723568,1
Files_245482892001615387,602,14,43,78.94653752,0.1,1.90310531,1
Files_7345836922233049548,602,14,43,78.05091756,0.1,1.90058407,1
Files_-569639946015112642,602,14,43,77.16118372,0.1,1.85414351,1
Files_-9092923552984887912,180,15,12,69.44395478,0.1,0.42774109,1
Files_3199838172854810729,180,15,12,66.37062227,0.1,0.45604708,2
Files_-3996621674850668908,180,15,12,63.43494882,0.1,0.45310396,2
Files_-8039624047804260343,180,15,12,60.64224646,0.1,0.49613607,2
Files_3908163237072761500,180,15,12,57.99461679,0.1,0.51090351,2
Files_8814904424491902397,180,15,12,55.49147701,0.1,0.55402553,2
Files_-4319357619020114990,180,15,12,53.13010235,0.1,0.55245475,2
Files_5897795846507468115,180,15,12,50.90614111,0.1,0.57440702,2
Files_5169000316064278955,180,15,12,48.81407483,0.1,0.60412077,2
Files_-7003670487452568563,195,15,13,70.906508,0.1,0.47277754,2
Files_8157293203866459053,195,15,13,68.00887008,0.1,0.53720723,2
Files_-4681744890294049838,195,15,13,65.22485943,0.1,0.53877691,2
Files_1958606116062119895,195,15,13,62.56027205,0.1,0.55101243,2
Files_-4955673347809887212,195,15,13,60.01836063,0.1,0.56815207,2
Files_825472743048596556,195,15,13,57.60015983,0.1,0.60899347,2
Files_4955530816829280809,195,15,13,55.30484647,0.1,0.6224654,2
Files_7221348596379866656,195,15,13,53.13010235,0.1,0.64901779,2
Files_1437916009949318185,195,15,13,51.07245641,0.1,0.67112834,2
Files_6106519351699335648,210,15,14,72.18111109,0.1,0.47258817,2
Files_4050742450047077149,210,15,14,69.44395478,0.1,0.54290256,2
Files_3641004080780440911,210,15,14,66.80140949,0.1,0.59650113,2
Files_-2244084356071610510,210,15,14,64.25929164,0.1,0.61293481,2
Files_3448458810015713796,210,15,14,61.82140989,0.1,0.65576879,2
Files_-8211149620006794054,210,15,14,59.48976259,0.1,0.67729188,2
Files_-7196787107812023889,210,15,14,57.26477373,0.1,0.69551645,2
Files_5227532185866343064,210,15,14,55.14554443,0.1,0.72222065,2
Files_8824308384011850071,210,15,14,53.13010235,0.1,0.73150994,2
Files_4036888681482445903,225,15,15,73.30075577,0.1,0.53020769,2
Files_-6800038374408537695,225,15,15,70.70995378,0.1,0.58034156,2
Files_-5934842670791820581,225,15,15,68.19859051,0.1,0.63348185,2
Files_-4002502007338586372,225,15,15,65.77225468,0.1,0.66818537,2
Files_-8055079706508411068,225,15,15,63.43494882,0.1,0.68729163,2
Files_2274297863404563091,225,15,15,61.18920626,0.1,0.73271248,2
Files_-7331162995117075927,225,15,15,59.03624347,0.1,0.76684683,2
Files_-6571487620878039710,225,15,15,56.97613244,0.1,0.77670305,2
Files_-5285726646669117385,225,15,15,55.0079798,0.1,0.7756479,2
Files_-2349390337710832610,240,15,16,74.29136217,0.1,0.59173314,2
Files_1093338946907217710,240,15,16,71.83404347,0.1,0.64760109,2
Files_-6982910818438332108,240,15,16,69.44395478,0.1,0.6879713,2
Files_6069323700425981031,240,15,16,67.12633481,0.1,0.74637237,2
Files_3087354174868025372,240,15,16,64.88516511,0.1,0.74232774,2
Files_-4893495814199853338,240,15,16,62.72323662,0.1,0.78055955,2
Files_-5929611313257704539,240,15,16,60.64224646,0.1,0.81375457,2
Files_-1509648087843901278,240,15,16,58.64291478,0.1,0.82612685,2
Files_9197547766894670491,240,15,16,56.72511202,0.1,0.82707732,2
Files_-5925236728592971489,255,15,17,75.17352003,0.1,0.61704075,2
Files_2711499537705882752,255,15,17,72.8380812,0.1,0.66258402,2
Files_5936358936414839359,255,15,17,70.55996517,0.1,0.72181076,2
Files_770944239119436939,255,15,17,68.34401096,0.1,0.79496573,2
Files_865121980094948601,255,15,17,66.19405648,0.1,0.79142862,2
Files_-7937868434068304172,255,15,17,64.11297373,0.1,0.8252969,2
Files_-2480887756997542784,255,15,17,62.10272897,0.1,0.85490217,2
Files_8462633208857303984,255,15,17,60.1644609,0.1,0.88503977,2
Files_8394336752922580812,255,15,17,58.29857033,0.1,0.87114022,2
Files_7147337139652252061,270,15,18,75.96375653,0.1,0.64612246,2
Files_2241084668618234618,270,15,18,73.73979529,0.1,0.72759495,2
Files_4506902448168820465,270,15,18,71.56505118,0.1,0.77367165,2
Files_6160755184593632953,270,15,18,69.44395478,0.1,0.83227913,2
Files_5770149554222022420,270,15,18,67.38013505,0.1,0.87390338,2
Files_6731600036826285762,270,15,18,65.37643521,0.1,0.88924847,2
Files_-7906366508205977699,270,15,18,63.43494882,0.1,0.89891758,2
Files_-6917424612115672687,270,15,18,61.55707138,0.1,0.9469802,2
Files_2584444924773479782,270,15,18,59.74356284,0.1,0.92736911,2
Files_7717166166807746602,285,15,19,76.67546874,0.1,0.69362232,2
Files_8914954533778803891,285,15,19,74.55368363,0.1,0.76390754,2
Files_6387642772336246489,285,15,19,72.47443163,0.1,0.82111122,2
Files_6595135441617727530,285,15,19,70.44174846,0.1,0.87205199,2
Files_-2140868036796231646,285,15,19,68.45902408,0.1,0.91111224,2
Files_-4318554909350000468,285,15,19,66.52900688,0.1,0.94596497,2
Files_727396376089554829,285,15,19,64.65382406,0.1,0.9629522,2
Files_4751444553774301936,285,15,19,62.83501494,0.1,0.97002834,2
Files_-4672602576136550143,285,15,19,61.07357416,0.1,0.9852695,2
Files_4196127966683820567,300,15,20,77.31961651,0.1,0.70834683,2
Files_2391302447426296393,300,15,20,75.2916961,0.1,0.81737877,2
Files_3709843569288756014,300,15,20,73.30075577,0.1,0.8554711,2
Files_-1027509080144191122,300,15,20,71.35046125,0.1,0.8955882,2
Files_5684996874097509695,300,15,20,69.44395478,0.1,0.96485755,2
Files_3861895628178615573,300,15,20,67.58385252,0.1,0.96662781,2
Files_-4329547119532276261,300,15,20,65.77225468,0.1,1.02398587,2
Files_4485334736472139799,300,15,20,64.01076642,0.1,1.00911925,2
Files_-7920867617461582420,300,15,20,62.30052719,0.1,0.99221665,2
Files_-719898420682778254,315,15,21,77.90524292,0.1,0.73586156,2
Files_-592798777765580187,315,15,21,75.96375653,0.1,0.83155923,2
Files_-2752598243446645824,315,15,21,74.0546041,0.1,0.89260459,2
Files_476396168828059204,315,15,21,72.18111109,0.1,0.94813856,2
Files_8541047256409129740,315,15,21,70.34617594,0.1,0.96553209,2
Files_3723747495835609247,315,15,21,68.55226367,0.1,1.00309188,2
Files_-1989119102090835533,315,15,21,66.80140949,0.1,1.03777273,2
Files_-7021912954187804293,315,15,21,65.09523119,0.1,1.0564943,2
Files_2800241648085741669,315,15,21,63.43494882,0.1,1.06999683,2
Files_-1054095124039916239,330,15,22,78.43986921,0.1,0.76384249,2
Files_1718892993426695012,330,15,22,76.57816493,0.1,0.85582524,2
Files_4346066718167947515,330,15,22,74.7448813,0.1,0.94924968,2
Files_5184458618119698915,330,15,22,72.94303442,0.1,0.97363761,2
Files_-5293416217081986454,330,15,22,71.17528998,0.1,1.02065874,2
Files_381918803419923140,330,15,22,69.44395478,0.1,1.04941167,2
Files_2677552286492466004,330,15,22,67.75097634,0.1,1.06633402,2
Files_3324919061212868765,330,15,22,66.09794959,0.1,1.54533435,1
Files_307032599704615273,330,15,22,64.48612957,0.1,1.08376723,2
Files_-1115418426646049876,345,15,23,78.92979742,0.1,0.80248418,2
Files_-8229374730125122813,345,15,23,77.14190983,0.1,0.90701071,2
Files_-6771986285612551439,345,15,23,75.37912601,0.1,0.9892808,2
Files_-1206803567765548949,345,15,23,73.6441829,0.1,1.02577862,2
Files_2895870233219618433,345,15,23,71.93952806,0.1,1.07209274,2
Files_-114827844560026590,345,15,23,70.2673105,0.1,1.10301526,2
Files_665075374029741027,345,15,23,68.62937773,0.1,1.09435331,2
Files_4388285021253450923,345,15,23,67.02727867,0.1,1.11292166,2
Files_3006396669609105193,345,15,23,65.46227152,0.1,1.12347763,2
Files_1759586132515915881,360,15,24,79.38034472,0.1,0.83325299,2
Files_1065801773507478747,360,15,24,77.66091272,0.1,0.92542227,2
Files_4383234180718316479,360,15,24,75.96375653,0.1,0.98312158,2
Files_8030172706387196869,360,15,24,74.29136217,0.1,1.06364607,2
Files_-5768369074527730974,360,15,24,72.64597536,0.1,1.11096807,2
Files_1966866770321954955,360,15,24,71.02959219,0.1,1.10775087,2
Files_7795009608644065499,360,15,24,69.44395478,0.1,1.14499892,2
Files_-5654860337035769466,360,15,24,67.89055166,0.1,1.13199804,2
Files_-2757330122210155604,360,15,24,66.37062227,0.1,1.62079982,1
Files_8159764883394666273,375,15,25,79.79602628,0.1,0.83911429,2
Files_5409179656725769193,375,15,25,78.14022088,0.1,0.91904597,2
Files_-7436152813382514267,375,15,25,76.50426672,0.1,1.01201808,2
Files_5443927923178733300,375,15,25,74.89042488,0.1,1.05498418,2
Files_-2776739117909851746,375,15,25,73.30075577,0.1,1.09424093,2
Files_605421955777419337,375,15,25,71.73711006,0.1,1.12958921,2
Files_2622986805084748495,375,15,25,70.20112365,0.1,1.6567075,1
Files_-4844203893571859331,375,15,25,68.69421638,0.1,1.16998105,2
Files_-1889515761769164620,375,15,25,67.21759427,0.1,1.66922885,1
Files_8206278501912345881,390,15,26,80.18069936,0.1,0.85747017,2
Files_-3437379461700884461,390,15,26,78.58416048,0.1,0.97234681,2
Files_-737356318971185167,390,15,26,77.00538321,0.1,1.01974159,2
Files_5577707361789554035,390,15,26,75.44642721,0.1,1.0674886,2
Files_-6115665394394909,390,15,26,73.90918365,0.1,1.11989007,2
Files_-5879052312787625046,390,15,26,72.39536666,0.1,1.15103064,2
Files_7447204827436139155,390,15,26,70.906508,0.1,1.18040802,2
Files_2491931537966478944,390,15,26,69.44395478,0.1,1.70890836,1
Files_-7239290340029079636,390,15,26,68.00887008,0.1,1.70151764,1
Files_-1668673827545952394,405,15,27,80.53767779,0.1,0.88448918,2
Files_4095553320165857739,405,15,27,78.99645915,0.1,0.98346802,2
Files_-8140349250582982004,405,15,27,77.47119229,0.1,1.0417766,2
Files_1041455646284852359,405,15,27,75.96375653,0.1,1.1065283,2
Files_3085633870172631576,405,15,27,74.475889,0.1,1.14193446,2
Files_-6343713113492217932,405,15,27,73.00917671,0.1,1.69687605,1
Files_-1598979045198579237,405,15,27,71.56505118,0.1,1.23030191,2
Files_3175054597592156855,405,15,27,70.14478563,0.1,1.75675432,1
Files_1701119454326953711,405,15,27,68.74949449,0.1,1.72992216,1
Files_8451778778826050713,420,15,28,80.86982352,0.1,0.89767602,2
Files_3869598867062471685,420,15,28,79.38034472,0.1,0.97441211,2
Files_6366147272347674216,420,15,28,77.90524292,0.1,1.05968272,2
Files_540363071315343407,420,15,28,76.4462359,0.1,1.1123445,2
Files_8332065721066143636,420,15,28,75.00492087,0.1,1.16993081,2
Files_-7113575323535750627,420,15,28,73.58276717,0.1,1.70516428,1
Files_4914769956208022977,420,15,28,72.18111109,0.1,1.24449675,2
Files_2729986801605633392,420,15,28,70.80115272,0.1,1.7880961,1
Files_-8541721730518930313,420,15,28,69.44395478,0.1,1.76702115,1
Files_3778168222844447710,435,15,29,81.17962045,0.1,0.918274,2
Files_3681880316210610337,435,15,29,79.73862528,0.1,0.99495809,2
Files_-7114187198026226772,435,15,29,78.31063082,0.1,1.05418704,2
Files_-305156408882785706,435,15,29,76.89721006,0.1,1.1269531,2
Files_6754720143969997362,435,15,29,75.49983323,0.1,1.17328114,2
Files_-6025402528978296621,435,15,29,74.11986122,0.1,1.76085957,1
Files_-778725762690593658,435,15,29,72.7585406,0.1,1.25260508,2
Files_1268443259288104671,435,15,29,71.4170004,0.1,1.80240013,1
Files_-2963751620230986398,435,15,29,70.09625046,0.1,1.794315,1
Files_-8973235553871162494,450,15,30,81.46923439,0.1,0.92213941,2
Files_3826242351852340444,450,15,30,80.07375449,0.1,1.00490758,2
Files_7477542061739597714,450,15,30,78.69006753,0.1,1.07957289,2
Files_-1285282017885022508,450,15,30,77.31961651,0.1,1.13386556,2
Files_1190168844587285728,450,15,30,75.96375653,0.1,1.20357856,2
Files_-7624755887052050657,450,15,30,74.62374875,0.1,1.78195407,1
Files_2626790967704281067,450,15,30,73.30075577,0.1,1.82969251,1
Files_8692335514691438997,450,15,30,71.99583839,0.1,1.83515721,1
Files_-8210136088186702531,450,15,30,70.70995378,0.1,1.81579531,1
Files_8636851693171036731,465,15,31,81.74056202,0.1,0.93463644,2
Files_-4874597753214527856,465,15,31,80.38788525,0.1,1.03272391,2
Files_3877282469879823905,465,15,31,79.04593736,0.1,1.10809735,2
Files_1697326144037674634,465,15,31,77.71604456,0.1,1.66368309,1
Files_-941276446799733183,465,15,31,76.39945748,0.1,1.20725284,2
Files_9062803316148311858,465,15,31,75.09734576,0.1,1.79462147,1
Files_-9101664383340719552,465,15,31,73.81079374,0.1,1.83045052,1
Files_51028787081380653,465,15,31,72.54079736,0.1,1.85960144,1
Files_2176696000746121727,465,15,31,71.28826212,0.1,1.84201132,1
Files_1931293834271487983,480,15,32,81.99527114,0.1,0.93974022,2
Files_2152354092199713099,480,15,32,80.68291393,0.1,1.03869397,2
Files_5979611601609027489,480,15,32,79.38034472,0.1,1.11574414,2
Files_-8094425222586757015,480,15,32,78.08878457,0.1,1.71160533,1
Files_5299559192269760445,480,15,32,76.80938929,0.1,1.78499422,1
Files_-7414899761612101891,480,15,32,75.5432446,0.1,1.83365457,1
Files_-6196545898229243139,480,15,32,74.29136217,0.1,1.87134315,1
Files_5655007150125803380,480,15,32,73.05467662,0.1,1.88480417,1
Files_-2753816613611192819,480,15,32,71.83404347,0.1,1.85906477,1
Files_7184669210664396734,495,15,33,82.23483398,0.1,0.94643906,2
Files_-8057317976095658827,495,15,33,80.9605172,0.1,1.05898928,2
Files_6289006760221733602,495,15,33,79.69515353,0.1,1.53655503,2
Files_1095934014902235210,495,15,33,78.43986921,0.1,1.72536035,1
Files_4579203562286589092,495,15,33,77.19573393,0.1,1.21589379,2
Files_-7882184887654001094,495,15,33,75.96375653,0.1,1.85526651,1
Files_-506261544980227699,495,15,33,74.7448813,0.1,1.88620373,1
Files_6227782833614648794,495,15,33,73.53998519,0.1,1.89541739,1
Files_-4108146719067922637,495,15,33,72.34987578,0.1,1.8736863,1
Files_869936358690047648,510,15,34,82.46055486,0.1,0.96523399,2
Files_4797153144413882060,510,15,34,81.22218261,0.1,1.0487666,2
Files_542939441969894911,510,15,34,79.9920202,0.1,1.64204728,1
Files_582553113661168094,510,15,34,78.77110818,0.1,1.17754592,2
Files_6533186595196673187,510,15,34,77.56043798,0.1,1.23542158,2
Files_1407829748652315671,510,15,34,76.36094795,0.1,1.87308063,1
Files_-7811092752867259583,510,15,34,75.17352003,0.1,1.91397195,1
